measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Motor neuron disease,Rate,2019,0.5121818153615265,0.6981967360877819,0.35570955494521245
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Motor neuron disease,Rate,2019,0.4857856213457584,0.6663254134831447,0.3346300182914142
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Motor neuron disease,Rate,2019,0.49868628323127484,0.6776627161882522,0.34573954103928844
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Other neurological disorders,Rate,2019,36.591191751586216,76.99320987543882,10.721030551399249
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Other neurological disorders,Rate,2019,36.47585523161804,75.42490428639229,10.910479168152364
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Other neurological disorders,Rate,2019,36.53222386742488,76.17598960567248,10.881479340527997
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Schizophrenia,Rate,2019,197.20516995053111,267.26951057689035,136.76704627369296
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Schizophrenia,Rate,2019,190.9477418079003,250.12327183100706,128.10914736957346
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Schizophrenia,Rate,2019,194.0059465131989,257.3748701125412,133.5886215198832
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Alcohol use disorders,Rate,2019,349.0817528853897,490.9112725009485,229.91318982169108
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Alcohol use disorders,Rate,2019,110.45674569076624,160.6610867646375,71.03057623433116
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Alcohol use disorders,Rate,2019,227.08039732053675,319.8525686360837,149.57347084739206
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Ischemic stroke,Rate,2019,50.84893468407594,65.07916243148225,36.6228839150295
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Ischemic stroke,Rate,2019,81.70232916830138,104.14427820825392,58.58873101520605
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Ischemic stroke,Rate,2019,66.62329125762065,84.78201561026553,47.99695641182368
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Intracerebral hemorrhage,Rate,2019,11.667152911442633,15.22976571905003,8.352853894567213
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Intracerebral hemorrhage,Rate,2019,21.919187460240536,28.546462183014004,15.254296805958171
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Intracerebral hemorrhage,Rate,2019,16.908691201815213,21.769465542281296,12.006454435658863
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Subarachnoid hemorrhage,Rate,2019,7.764583130455162,10.278813960600953,5.436884337302971
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Subarachnoid hemorrhage,Rate,2019,16.10910926009717,21.393689165620103,11.301551828942914
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Subarachnoid hemorrhage,Rate,2019,12.030873203449655,15.827208383106361,8.44891075205036
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Hypertensive heart disease,Rate,2019,16.83265267812244,26.08326771002766,10.067244035819634
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Hypertensive heart disease,Rate,2019,15.184292591721373,23.01510075483716,9.218510588376903
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Hypertensive heart disease,Rate,2019,15.989898738105131,24.424503509289742,9.624058682181255
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Atrial fibrillation and flutter,Rate,2019,33.38579893535152,49.257497075570136,20.79402533717554
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Atrial fibrillation and flutter,Rate,2019,28.89661893204577,42.710223469758304,18.112547268831346
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Atrial fibrillation and flutter,Rate,2019,31.09062437583339,45.66742502204458,19.79284956417051
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Peripheral artery disease,Rate,2019,4.402812679788826,7.99765357970426,2.029945938446873
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Peripheral artery disease,Rate,2019,5.7140695017215055,10.246160398757267,2.6643778576167225
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Peripheral artery disease,Rate,2019,5.073216472124689,9.043515605835077,2.3652081930635607
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Endocarditis,Rate,2019,0.4309739697546831,0.628851768792384,0.2774604205201902
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Endocarditis,Rate,2019,0.3638697602707393,0.5173182756277254,0.23848146046828475
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Endocarditis,Rate,2019,0.3966657276412662,0.5666140357557726,0.2599506804358441
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2019,117.08193667759579,155.53430774152778,81.04710054399587
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2019,129.6147323482275,164.98860217728597,93.82672750356349
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Chronic obstructive pulmonary disease,Rate,2019,123.48955538784826,153.28615665281635,92.56768867835528
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Silicosis,Rate,2019,0.5116659760959471,0.8790859180421535,0.29400429792430854
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Silicosis,Rate,2019,0.018805255146390618,0.02915157732269204,0.010961280303466294
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Silicosis,Rate,2019,0.25968200858379675,0.44287894605743994,0.15045370755353474
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Asbestosis,Rate,2019,0.015955244338565606,0.02892152859150482,0.008084185510118923
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Asbestosis,Rate,2019,0.01325664997996653,0.022901730142517222,0.006837706403099761
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Asbestosis,Rate,2019,0.014575539110939445,0.025014843012486073,0.007708671948257732
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Alopecia areata,Rate,2019,5.100534919029966,7.836228353362394,3.2077294541161274
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Alopecia areata,Rate,2019,9.782088401036036,14.76704206449332,6.212014788784029
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Alopecia areata,Rate,2019,7.494063902722198,11.243846367657868,4.805875078990501
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Pruritus,Rate,2019,7.901354059977858,14.335814087659593,3.8170268125206244
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Pruritus,Rate,2019,10.72718660819883,19.777508342440655,5.108383511584467
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Pruritus,Rate,2019,9.34611211587205,17.00522955439259,4.502848608602364
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Urticaria,Rate,2019,39.37229819571883,56.633520246489105,25.672846282703322
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Urticaria,Rate,2019,52.146543194114415,74.86462215541607,33.70204460390257
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Urticaria,Rate,2019,45.903362246565386,65.53405340088761,30.05934075689415
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Decubitus ulcer,Rate,2019,4.839277182751103,6.576380939572327,3.325588656384677
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Decubitus ulcer,Rate,2019,4.905192993554583,6.720726701922983,3.339872451548034
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Decubitus ulcer,Rate,2019,4.872977834521529,6.587698455115763,3.3349373972052168
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Other skin and subcutaneous diseases,Rate,2019,47.01790839161196,85.9250005103918,22.298424828461975
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Other skin and subcutaneous diseases,Rate,2019,52.02788343786518,95.06817862116996,24.914024188674432
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Other skin and subcutaneous diseases,Rate,2019,49.57934884655331,90.11600226199558,23.83805055967152
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Glaucoma,Rate,2019,14.04239857363771,19.952130054188945,9.394125677223753
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Glaucoma,Rate,2019,11.80783535629732,16.557622359570104,7.878572155756875
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Glaucoma,Rate,2019,12.89993766890723,18.21338677355785,8.77310578909516
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Cataract,Rate,2019,62.33510064770645,84.7636229349249,43.11255227500411
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Cataract,Rate,2019,73.10450753366662,99.68366646113348,50.64477711896052
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Cataract,Rate,2019,67.84115491319673,91.90793366982125,47.06383221361358
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Non-melanoma skin cancer (basal-cell carcinoma),Rate,2019,0.01595375715390672,0.031329119749994486,0.007099218545780371
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Non-melanoma skin cancer (basal-cell carcinoma),Rate,2019,0.01909502708784565,0.03746040395589536,0.008204586570016416
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Non-melanoma skin cancer (basal-cell carcinoma),Rate,2019,0.017559788284680432,0.03410467664054397,0.007791917855958829
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Executions and police conflict,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Executions and police conflict,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Executions and police conflict,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Drug-susceptible tuberculosis,Rate,2019,9.44351310243326,14.055802227830348,5.98630869253783
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Drug-susceptible tuberculosis,Rate,2019,8.343167202450843,12.024469434827799,5.20807928479457
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Drug-susceptible tuberculosis,Rate,2019,8.880941337779134,12.813560878833226,5.7431110934464735
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Zika virus,Rate,2019,0.041740275543526266,0.1164324030010219,0.012901496627011733
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Zika virus,Rate,2019,0.039558203781882115,0.1049735598982338,0.013646404667748533
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Zika virus,Rate,2019,0.04062465184595108,0.11158644047911825,0.013070408540497904
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Guinea worm disease,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Guinea worm disease,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Guinea worm disease,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Alcoholic cardiomyopathy,Rate,2019,0.13390534512866398,0.20693779771793652,0.08059842672978675
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Alcoholic cardiomyopathy,Rate,2019,0.06335969158977564,0.09713779433672268,0.03827987890161964
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Alcoholic cardiomyopathy,Rate,2019,0.09783760243004054,0.14896127038573534,0.059259480530451464
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Sexual violence,Rate,2019,6.083038656821597,8.643329518066999,4.031977249405141
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Sexual violence,Rate,2019,26.608229487500125,37.924501474580474,17.78999453091018
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Sexual violence,Rate,2019,16.576914106043564,23.638954382461137,11.021335879220683
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Myocarditis,Rate,2019,0.3854619415363911,0.5654163750710289,0.24618128063114408
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Myocarditis,Rate,2019,0.2939709838101837,0.4331634113061931,0.18440309749181194
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Myocarditis,Rate,2019,0.33868553282822844,0.49159033261260693,0.21923484169404858
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Diphtheria,Rate,2019,2.3839551640195342e-05,5.4611068997366336e-05,5.863708811881229e-06
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Diphtheria,Rate,2019,3.886731925771737e-06,6.47087651844129e-06,2.184798596782433e-06
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Diphtheria,Rate,2019,1.3638311287731354e-05,2.9466951477949342e-05,4.3849449015831545e-06
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Whooping cough,Rate,2019,1.1036757052233146,1.8080966700902816,0.615097638946175
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Whooping cough,Rate,2019,1.278359861855448,2.10388522601906,0.7234602708277686
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Whooping cough,Rate,2019,1.192986143200343,1.9580025503204517,0.6815235198245843
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Tetanus,Rate,2019,0.002026107029119947,0.003941768956184224,0.0009960032178740535
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Tetanus,Rate,2019,0.0009571484052661488,0.0016949930636528843,0.00047129306146452966
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Tetanus,Rate,2019,0.0014795825776967287,0.00265800565302088,0.0007426689234135252
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Measles,Rate,2019,0.0013330950963004891,0.001948364820558941,0.0008879602095517243
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Measles,Rate,2019,0.001235424729581052,0.0018056161846549204,0.000822903035806305
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Measles,Rate,2019,0.0012831593528577706,0.0018753819957910416,0.0008546985515240483
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Varicella and herpes zoster,Rate,2019,2.481779034053394,3.965374871646517,1.420132903390701
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Varicella and herpes zoster,Rate,2019,2.6891071625096,4.361214440110581,1.5488115438111634
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Varicella and herpes zoster,Rate,2019,2.5877792936898496,4.167904678963673,1.529014731208655
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Klinefelter syndrome,Rate,2019,0.021335166615825782,0.041340645678011,0.009461658518602737
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Klinefelter syndrome,Rate,2019,0.0,0.0,0.0
YLDs (Years Lived with Disability),Colombia,Both,All Ages,Klinefelter syndrome,Rate,2019,0.010427176380712696,0.020204492045420294,0.0046242142845213
YLDs (Years Lived with Disability),Colombia,Male,All Ages,Other chromosomal abnormalities,Rate,2019,5.041851806503019,7.614522057753704,3.1476647207224895
YLDs (Years Lived with Disability),Colombia,Female,All Ages,Other chromosomal abnormalities,Rate,2019,2.879278811675636,4.056012204192989,1.8766080337663875
